col,word,df,tf
1429,exclusive,15,15
1430,exhibition,4,4
1431,exhorizon,4,4
1432,exid,2,2
1433,exist,2,2
1434,exists,2,2
1435,exo,61,84
1436,expanded,3,3
1437,expanding,4,4
1438,expansion,2,2
1439,expected,2,2
1440,explicitly,7,7
1441,expo,3,3
1442,expressed,2,2
1443,extended,4,4
1444,extending,3,3
1445,extensive,7,7
1446,extra,3,3
1447,eyes,4,4
1448,eyewear,2,2
1449,face,6,6
1450,facing,5,5
1451,factory,5,5
1452,fairy,2,2
1453,fall,4,4
1454,falling,2,2
1455,fame,2,2
1456,families,2,2
1457,family,6,6
1458,fan,203,254
1459,fanbase,14,14
1460,fanclub,7,7
1461,fandom,33,34
1462,fandoms,4,4
1463,fangod,3,3
1464,fanmeeting,4,4
1465,fans,73,79
1466,fanta,2,2
1467,fantasy,8,8
1468,fanáticos,2,2
1469,far,3,3
1470,farewell,2,2
1471,fashion,12,14
1472,fast,4,4
1473,fastest,8,9
1474,fate,8,8
1475,fc,4,4
1476,fearless,4,4
1477,fearnot,9,10
1478,feat,10,11
1479,feature,9,9
1480,featured,10,10
1481,featuring,8,8
1482,feb,41,45
1483,february,11,11
1484,fechas,2,2
1485,fee,2,2
1486,feel,10,10
1487,feels,4,4
1488,fellow,3,3
1489,fellowship,3,3
1490,female,23,24
1491,fendi,7,7
1492,fest,3,3
1493,festival,32,34
1494,field,2,4
1495,fifa,4,4
1496,figures,2,2
1497,fila,3,3
1498,film,13,13
1499,final,9,9
1500,finale,5,5
1501,finance,5,5
1502,financial,2,2
1503,find,2,2
1504,fine,2,2
1505,fino,2,2
1506,fire,3,3
1507,five,16,16
1508,flagged,2,2
1509,flame,2,2
1510,flash,5,5
1511,flood,3,3
1512,flower,9,9
1513,flowering,2,2
1514,flowers,2,2
1515,fly,2,2
1516,fm4u,4,4
1517,fml,5,5
1518,fnc,2,3
1519,fnc엔터테인먼트,3,3
1520,focus,3,3
1521,focused,3,3
1522,follow,2,2
1523,followed,4,4
1524,followers,2,2
1525,following,19,19
1526,food,6,6
1527,forbes,8,9
1528,foreign,11,12
1529,forever,15,15
1530,forget,2,2
1531,form,4,4
1532,formal,3,3
1533,format,3,3
1534,former,5,5
1535,found,2,2
1536,foundation,10,11
1537,founded,5,5
1538,founding,2,2
1539,four,10,10
1540,fourever,17,17
1541,framed,6,6
1542,framing,7,7
1543,france,3,3
1544,free,10,11
1545,frequent,2,2
1546,friend,3,3
1547,friends,10,10
1548,fromis,9,9
1549,frontier,4,4
1550,ftisland,19,22
1551,ft아일랜드,20,20
1552,fukuoka,2,2
1553,full,15,15
1554,fully,3,3
1555,fun,3,3
1556,fund,6,7
1557,funded,2,2
1558,further,4,4
1559,future,4,4
1560,fw,3,3
1561,g20,2,2
1562,g5,2,2
1563,gabbana,2,2
1564,gain,2,2
1565,gak,2,2
1566,galaxy,5,5
1567,gallery,3,3
1568,gallup,5,5
1569,game,5,6
1570,gaming,2,2
1571,gang,4,4
1572,gangnam,8,9
1573,gaon,22,25
1574,garden,7,7
1575,garæ,2,2
1576,gave,2,2
1577,gayo,2,2
1578,gbk,2,2
1579,gd,2,2
1580,gdp,3,3
1581,gee,2,2
1582,gen,4,4
1583,general,13,13
1584,generated,14,14
1585,generation,19,21
1586,generational,8,8
1587,generations,3,3
1588,genfest,2,2
1589,genre,4,5
1590,genres,3,3
1591,gentleman,2,2
1592,genuine,2,2
1593,get,12,12
1594,gfriend,28,31
1595,gian,2,2
1596,giants,2,2
1597,gift,3,3
1598,girl,49,50
1599,girlfriend,2,2
1600,girls,18,20
1601,given,2,2
1602,givenchy,5,5
1603,giving,3,3
1604,giả,3,3
1605,glass,2,2
1606,glitter,2,2
1607,gllit,6,6
1608,global,64,75
1609,globally,6,6
1610,globe,2,2
1611,glory,3,3
1612,glow,6,6
1613,gnp,5,5
1614,go,32,39
1615,goal,2,2
1616,gocheok,3,3
1617,god,38,42
1618,goes,2,2
1619,gogo,2,2
1620,going,4,4
1621,gold,4,4
1622,golden,14,16
1623,golf,2,2
1624,golive,2,2
1625,gomez,2,2
1626,good,7,7
1627,goodbye,2,2
1628,goods,2,2
1629,goodwill,2,2
1630,got,4,4
1631,got7,15,15
1632,gotta,6,6
1633,governors,2,2
1634,goyang,5,5
1635,gq코리아,3,3
1636,gracias,2,2
1637,grand,6,6
1638,grassroots,3,3
1639,greater,3,3
1640,greatest,3,3
1641,green,4,4
1642,greengreen,10,10
1643,greet,2,2
1644,grossed,3,3
1645,grossing,4,4
1646,group,137,151
1647,groups,7,7
1648,grown,2,2
1649,growth,4,4
1650,grubu,2,2
1651,grupo,4,4
1652,gucci,7,8
1653,guerrilla,2,2
1654,guess,8,8
1655,guest,5,5
1656,guinness,5,6
1657,guitar,3,3
1658,gummy,2,3
1659,gwang,2,2
1660,gwangju,2,2
1661,gyeongsang,2,2
1662,gymnasium,13,13
1663,gymnastics,2,2
1664,gây,2,2
1665,gần,2,2
1666,g마켓,2,2
1667,h1ghr,6,6
1668,ha,6,6
1669,haart,3,4
1670,hadir,2,2
1671,haerin,3,3
1672,hal,2,2
1673,half,4,4
1674,hall,22,22
1675,hallyu,5,5
1676,halo,2,2
1677,han,3,3
1678,handball,2,2
1679,hanni,5,5
1680,hanoi,3,4
1681,hanteo,4,4
1682,happiness,3,3
1683,happy,6,6
1684,hard,2,2
1685,hari,2,2
1686,harmony,5,6
1687,hashtag,2,2
1688,hate,2,2
1689,having,4,4
1690,head,4,4
1691,headline,10,10
1692,headlined,2,2
1693,headliners,2,2
1694,headlining,2,2
1695,headquarters,2,2
1696,health,6,6
1697,heart,15,17
1698,hearts,4,4
1699,hearts2hearts,27,28
1700,heaven,6,6
1701,heavy,2,2
1702,held,49,49
1703,hello,13,13
1704,help,2,2
1705,helping,4,4
1706,heng,2,2
1707,hereh,7,7
1708,hero,14,16
1709,heroes,3,3
1710,hey,2,4
1711,hi,5,5
1712,hiatus,9,9
1713,high,13,13
1714,highest,21,22
1715,highly,2,2
1716,hip,8,11
1717,historic,2,2
1718,history,14,14
1719,hit,32,35
1720,hits,8,8
1721,hk,5,5
1722,hk이노엔,4,4
1723,ho,7,7
1724,hold,3,3
1725,holding,2,2
1726,holds,9,9
1727,home,16,18
1728,homecoming,2,2
1729,hong,18,21
1730,honorary,9,11
1731,hoon,3,3
1732,hop,6,9
1733,hope,12,12
1734,horizon,4,4
1735,hospital,3,3
1736,hosted,5,5
1737,hosts,8,8
1738,hot,39,41
1739,hot100,2,2
1740,hotel,8,8
1741,hour,29,31
1742,hours,8,8
1743,house,15,15
1744,households,2,2
1745,howl,5,5
1746,hq,2,2
1747,hug,5,5
1748,huh,2,2
1749,hulu,2,2
1750,human,2,2
1751,hunters,2,2
1752,husband,2,2
1753,hwajeong,2,2
1754,hwan,2,2
1755,hwasa,2,2
1756,hybe,12,12
1757,hyde,2,2
1758,hyein,3,3
1759,hyori,3,4
1760,hype,3,3
1761,hyper,3,3
1762,hyun,3,3
1763,hyundai,3,3
1764,hyunsik,2,2
1765,hàn,3,3
1766,hàng,2,2
1767,hâm,2,2
1768,hình,3,3
1769,hút,2,2
1770,hürriyet,5,5
1771,hơn,3,3
1772,hạng,2,2
1773,hộ,2,2
1774,i,3,3
1775,ice,11,11
1776,icm,2,2
1777,iconic,5,5
1778,icy,2,2
1779,id,4,4
1780,identity,6,6
1781,idn,9,9
1782,idol,8,8
1783,idols,2,2
1784,ifpi,6,6
1785,ii,7,7
1786,iii,4,4
1787,ikon,55,61
1788,ikonic,7,8
1789,illit,25,26
1790,illustrating,3,3
1791,im,12,13
1792,immediately,5,5
1793,impact,6,6
1794,import,2,2
1795,importante,2,2
1796,im뱅크,3,3
1797,incheon,14,15
1798,include,14,15
1799,includes,5,5
1800,income,5,6
1801,increase,2,2
1802,independence,2,2
1803,indexed,2,2
1804,indicating,29,29
1805,indie,3,3
1806,indigo,2,2
1807,individual,11,11
1808,individually,2,2
1809,indomie,4,4
1810,indonesia,18,19
1811,indoor,3,3
1812,industria,2,2
1813,industry,18,18
1814,information,2,2
1815,infrastructure,5,5
1816,initial,3,3
1817,inkigayo,3,3
1818,inner,2,2
1819,inspector,2,2
1820,instagram,2,2
1821,instant,2,2
1822,instantly,4,4
1823,instinct,2,2
1824,institute,4,4
1825,integrantes,2,2
1826,intel,2,2
1827,interest,6,6
1828,international,25,26
1829,internationally,2,2
1830,internet,3,3
1831,interpark,3,3
1832,interview,3,3
1833,investment,2,2
1834,invitation,5,5
1835,involving,3,3
1836,ip,5,5
1837,irene,6,6
1838,iris,2,2
1839,island,4,4
1840,item,2,2
1841,items,3,3
1842,itunes,19,19
1843,itzy,41,54
1844,iu,26,32
1845,ive,38,48
1846,ivy,2,2
1847,iz,6,6
1848,i가,2,2
1849,ja,4,4
1850,jae,6,6
1851,jakarta,13,13
1852,jamsil,4,4
1853,jan,22,26
1854,jang,9,9
1855,jangchung,7,7
1856,jannabi,3,3
1857,january,9,9
1858,japan,163,204
1859,japanese,68,90
1860,jay,8,8
1861,jealousy,2,2
1862,jeans,3,3
1863,jeju,2,2
1864,jennie,5,5
1865,jeong,3,3
1866,ji,6,6
1867,jigumi,2,2
1868,jim,3,3
1869,jimin,2,2
1870,jin,2,2
1871,jindo,2,3
1872,jinhwan,2,2
1873,jinro,2,3
1874,jisoo,4,4
1875,jiwoo,2,2
1876,jj프로젝트,2,2
1877,jk,2,2
1878,joint,4,4
1879,jong,4,4
1880,jonghyun,2,2
1881,joong,8,8
1882,journey,2,2
1883,joy,5,5
1884,jp,5,5
1885,jtbc,65,69
1886,july,42,43
1887,jump,5,5
1888,jumping,2,2
1889,jun,13,13
1890,june,38,38
1891,jung,4,4
1892,junior,13,13
1893,jwalkerz,4,4
1894,jx,4,5
1895,jxw,2,2
1896,jyj,2,2
1897,jyp,19,19
1898,jyp엔터테인먼트,6,6
1899,jyp와,2,2
1900,k1,2,2
1901,k3,2,2
1902,kai,5,5
1903,kamp,3,3
1904,kaohsiung,5,7
1905,kappa,2,2
1906,karina,4,4
1907,karma,3,3
1908,karol,2,2
1909,kazuha,2,2
1910,kb,2,2
1911,kbo,2,2
1912,kbs,88,95
1913,kbs1,8,8
1914,kbs2,57,60
1915,kbs아레나,3,3
1916,kbs연예대상,2,2
1917,kb국민은행,5,5
1918,kcon,11,12
1919,keep,3,3
1920,kenzo,3,3
1921,kgc인삼공사,2,2
1922,khiến,2,2
1923,khoảng,2,2
1924,khán,3,3
1925,ki,2,2
1926,kia,2,2
1927,kicked,5,5
1928,kids,37,42
1929,kill,6,7
1930,kim,22,24
1931,kimchi,2,2
1932,kind,3,3
1933,king,4,4
1934,kingdom,2,2
1935,kiss,3,3
1936,kitsch,3,4
1937,kkbox,4,4
1938,kkoti,8,8
1939,klein,3,3
1940,km,2,2
1941,kmca,9,9
1942,know,3,3
1943,known,2,2
1944,kobe,4,4
1945,kode,3,3
1946,kong,17,20
1947,konser,5,6
1948,kookmin,2,2
1949,korail,2,2
1950,korea,121,128
1951,koreain,2,2
1952,korean,100,108
1953,kostcon,2,2
1954,kotra,2,2
1955,koz,4,4
1956,kpop,7,8
1957,krw,11,13
1958,kspo,37,38
1959,kspo돔,25,26
1960,kstation,2,2
1961,kt,7,7
1962,ktx,4,4
1963,kuala,5,5
1964,kunst,2,2
1965,kwangdong,2,2
1966,kwda,2,2
1967,kwon,10,10
1968,kyung,6,6
1969,k드라마,3,3
1970,k뷰티,2,2
1971,k월드드림어워즈,2,2
1972,k팝,229,241
1973,k팝스타,2,2
1974,lab,4,4
1975,label,11,13
1976,labeled,2,2
1977,labels,2,2
1978,lack,2,2
1979,lacoste,3,4
1980,lady,2,2
1981,lagu,2,2
1982,lalisa,2,2
1983,land,3,3
1984,landing,2,2
1985,language,21,21
1986,large,4,4
1987,largest,10,12
1988,late,2,2
1989,latin,10,10
1990,launch,6,6
1991,launched,13,13
1992,launching,6,6
1993,laurent,2,2
1994,lead,6,6
1995,leader,2,2
1996,leading,4,4
1997,least,2,2
1998,leave,4,4
1999,leaving,4,4
2000,led,5,5
2001,lee,31,32
2002,leg,7,9
2003,legal,5,5
2004,legend,4,4
2005,legitimate,3,3
2006,legs,2,2
2007,lemino,3,3
2008,lemon,7,8
2009,lemonade,2,2
2010,lena,4,4
2011,let,7,7
2012,lethality,3,3
2013,leukemia,3,3
2014,level,3,3
2015,levi,4,4
2016,lg,6,6
2017,lg유플러스,2,2
2018,lg전자,7,7
2019,licensed,2,2
2020,life,13,13
2021,lifestyle,2,2
2022,light,11,11
2023,lightstick,4,4
2024,lightsticks,2,2
2025,like,35,38
2026,lim,8,8
2027,lima,2,2
2028,limited,4,4
2029,limousine,2,2
2030,line,10,10
2031,lines,8,8
2032,lineup,5,6
2033,linked,3,3
2034,lip,4,4
2035,lisa,12,12
2036,list,11,11
2037,listed,13,13
2038,listen,4,5
2039,listener,4,4
2040,listeners,6,6
2041,listing,2,2
2042,lists,2,2
2043,little,4,4
2044,live,72,73
2045,livestream,2,2
2046,ll,9,9
2047,lloud,3,4
2048,lngshot,5,5
2049,loboly,4,4
2050,local,14,14
2051,loewe,5,5
2052,logged,5,5
2053,logistics,2,2
2054,lollapalooza,4,6
2055,london,3,3
2056,long,9,10
2057,longest,3,4
2058,longevity,2,2
2059,look,2,2
2060,loop,17,18
2061,lost,2,2
2062,lotte,6,6
2063,loud,4,4
2064,louis,9,9
2065,love,91,100
2066,lovely,2,2
2067,loving,2,2
2068,low,3,4
2069,loyal,2,2
2070,loyalty,10,10
2071,loạt,2,2
2072,lp,5,5
2073,luar,3,3
2074,lucky,2,2
2075,lugar,2,2
2076,lumpur,5,5
2077,luna,2,2
2078,luv,4,4
2079,luxury,5,5
2080,lyn,2,2
2081,lyrics,6,6
2082,lá,2,2
2083,lượng,2,2
2084,lần,2,2
2085,l들,2,2
2086,macau,6,6
2087,mad,3,3
2088,made,15,16
2089,maeng,2,2
2090,magazine,8,8
2091,magnetic,10,10
2092,mail,10,10
2093,main,6,6
2094,mainstream,30,31
2095,maintains,7,7
2096,major,33,33
2097,make,2,2
2098,makeup,3,3
2099,making,8,8
2100,makuhari,2,2
2101,malay,9,9
2102,malaysia,6,8
2103,male,11,11
2104,malguem,2,2
2105,mama,27,27
2106,mamamoo,12,12
2107,mamba,2,2
2108,mamihlapinatapai,2,2
2109,man,6,7
2110,mang,2,2
2111,maniac,2,2
2112,manila,13,13
2113,manito,4,4
2114,map,4,5
2115,maps,2,2
2116,mar,8,9
2117,march,33,33
2118,marie,2,2
2119,mark,9,10
2120,marked,10,10
2121,market,31,31
2122,markets,5,5
2123,marking,20,20
2124,marriage,2,2
2125,mascot,2,2
2126,master,3,3
2127,mastercard,4,4
2128,masterpiece,3,3
2129,matter,2,2
2130,mattress,2,2
2131,maxident,4,4
2132,maxim,2,2
2133,maybelline,2,2
2134,mazzel,2,2
2135,mbc,132,141
2136,mbc에브리원,5,5
2137,mbn,10,10
2138,mbs,3,3
2139,mc,58,68
2140,mcc,2,2
2141,mcdonald,2,2
2142,mc상,2,2
2143,md,6,6
2144,me,57,60
2145,media,22,22
2146,mediabase,2,2
2147,medical,2,2
2148,meet,3,3
2149,meeting,32,35
2150,meetings,2,2
2151,mega,2,2
2152,mejor,2,2
2153,melody,9,10
2154,melon,18,19
2155,melympic,2,2
2156,member,42,42
2157,members,44,45
2158,membership,15,17
2159,memberships,2,2
2160,memories,9,11
2161,merchandise,5,5
2162,merit,2,2
2163,messe,2,2
2164,mexican,4,6
2165,mexicanos,2,2
2166,mexico,25,38
2167,mid,4,4
2168,midzy,7,11
2169,milan,2,2
2170,milestone,8,8
2171,military,8,8
2172,milky,2,2
2173,million,128,173
2174,min,3,3
2175,mine,2,2
2176,mini,11,11
2177,ministry,2,2
2178,minji,4,4
2179,mino,2,2
2180,minute,3,3
2181,minutes,16,20
2182,miracle,4,4
2183,mirror,3,4
2184,misamo,6,6
2185,mise,2,2
2186,miss,5,5
2187,missing,2,2
2188,miu,2,4
2189,mixed,2,2
2190,mixtape,2,2
2191,mixx,7,7
2192,mlb,3,3
2193,mma,3,3
2194,mnet,61,62
2195,mobile,7,7
2196,mobilization,4,4
2197,model,13,13
2198,models,2,3
2199,modern,4,4
2200,moment,6,6
2201,momentum,3,3
2202,momo,2,2
2203,money,13,13
2204,mong,2,2
2205,monologue,3,3
2206,monsters,9,9
2207,monstiez,4,4
2208,month,12,12
2209,monthly,6,7
2210,months,14,14
2211,moomoo,3,4
2212,moon,14,14
2213,morning,2,2
2214,motion,2,2
2215,motivation,2,2
2216,motors,2,2
2217,moved,4,4
2218,movement,4,4
2219,movie,8,9
2220,mr,12,13
2221,msg워너비,4,4
2222,mtv,11,13
2223,multi,8,8
2224,multiple,24,24
2225,mundial,2,2
2226,munhak,2,2
2227,music,140,164
2228,musical,5,7
2229,musician,5,6
2230,musinsa,4,5
2231,must,2,2
2232,mv,13,15
2233,myself,2,2
2234,mystery,2,2
2235,mz세대,8,9
2236,méxico,13,15
2237,müzik,2,2
2238,mộ,2,2
2239,mở,2,2
2240,nagoya,3,3
2241,nam,13,13
2242,namba,2,2
2243,name,47,50
2244,named,47,47
2245,naming,2,2
2246,narita,2,2
2247,narrative,2,2
2248,nation,13,13
2249,national,20,21
2250,nationwide,10,10
2251,native,4,4
2252,naturally,2,2
2253,naver,4,4
2254,nba,8,11
2255,nbc,4,4
2256,nct,102,119
2257,near,3,3
2258,nearly,8,8
2259,need,3,3
2260,needed,2,2
2261,neo,4,4
2262,neogen,3,3
2263,nest,4,4
2264,nestfest,2,2
2265,netease,8,9
2266,never,2,2
2267,neverland,4,4
2268,newest,2,2
2269,newjeans,42,44
2270,newly,2,2
2271,news,62,68
2272,newsweek,2,2
2273,ngo,2,2
2274,nhanh,2,2
2275,nhiệt,2,3
2276,nhk,15,17
2277,nhóm,2,2
2278,nhạc,3,3
2279,nh투자증권,2,2
2280,nice,2,2
2281,nicknamed,3,3
2282,night,14,14
2283,nights,6,6
2284,nike,5,6
2285,nine,8,8
2286,nivel,2,2
2287,niziu,2,2
2288,njz,3,3
2289,nme,2,2
2290,nmixx,39,42
2291,noeasy,3,3
2292,noises,4,4
2293,nol,15,15
2294,nol티켓,3,3
2295,non,6,6
2296,nonono,2,2
2297,nonstop,2,2
2298,norte,2,2
2299,north,24,25
2300,notable,3,3
2301,note,2,2
2302,noted,6,6
2303,nothing,4,4
2304,noting,4,4
2305,nov,32,36
2306,november,14,14
2307,now,18,18
2308,nswer,10,11
2309,nt,3,3
2310,ntt,2,2
2311,nuestros,2,2
2312,number,3,3
2313,nxde,7,8
2314,nylon,3,3
2315,nón,2,2
2316,o2,2,2
2317,oakland,2,2
2318,oasis,3,3
2319,oceania,2,2
2320,oct,28,29
2321,october,11,12
2322,oddinary,4,4
2323,ode,2,2
2324,office,3,3
2325,official,116,127
2326,offline,2,2
2327,oh,10,11
2328,ok,2,2
2329,old,2,2
2330,olympic,16,16
2331,omg,3,3
2332,ongoing,11,11
2333,online,11,11
2334,op,2,2
2335,open,5,5
2336,opened,12,13
2337,opening,13,13
2338,operated,2,2
2339,oppo,3,3
2340,opposite,2,2
2341,orange,3,3
2342,orchestra,4,4
2343,order,5,5
2344,orders,9,11
2345,org,2,2
2346,organization,3,3
2347,organized,6,6
2348,oricon,17,22
2349,origin,6,6
2350,original,10,10
2351,originally,3,3
2352,osaka,14,14
2353,ost,161,238
2354,ost상,5,5
2355,ott,5,5
2356,outlet,10,10
2357,outselling,2,2
2358,outside,9,9
2359,outsized,2,2
2360,overall,3,3
2361,overseas,8,8
2362,overwatch,2,2
2363,overwhelming,4,4
2364,owari,2,2
2365,owls,3,3
2366,o의,2,2
2367,pa,2,2
2368,pabllo,3,3
2369,pacific,5,5
2370,package,2,2
2371,packages,2,2
2372,page,35,35
2373,pages,5,5
2374,paid,6,6
2375,paired,2,2
2376,pak,2,4
2377,palacio,2,2
2378,palette,2,2
2379,panorama,2,2
2380,paradise,6,6
2381,paris,10,10
2382,park,28,28
2383,part,52,63
2384,participating,4,4
2385,partnered,2,2
2386,partners,2,2
2387,partnership,2,2
2388,party,12,12
2389,past,3,3
2390,pat,2,3
2391,pattern,2,2
2392,paulo,5,5
2393,pay,2,2
2394,paying,2,2
2395,pd,7,7
2396,peace,3,3
2397,peak,4,4
2398,peaked,12,13
2399,pechanga,3,3
2400,penonton,2,2
2401,people,8,8
2402,pepero,2,2
2403,pepsi,5,5
2404,perfect,9,10
2405,perform,10,11
2406,performance,22,22
2407,performances,16,16
2408,performed,19,19
2409,performing,7,7
2410,period,3,4
2411,permission,2,2
2412,person,2,2
2413,persona,3,3
2414,personal,2,2
2415,personally,2,2
2416,personas,2,2
2417,peru,2,2
2418,ph,21,23
2419,pharmaceutical,2,2
2420,philippine,2,2
2421,philippines,5,5
2422,phone,4,4
2423,photo,5,7
2424,photocards,3,3
2425,physical,6,6
2426,piece,7,7
2427,pieces,2,2
2428,pil,5,5
2429,pink,27,29
2430,pit,4,4
2431,pitch,2,2
2432,pizza,4,4
2433,place,2,2
2434,placed,4,4
2435,placement,2,2
2436,planet,9,9
2437,planned,5,5
2438,planning,3,3
2439,plant,2,2
2440,platform,23,23
2441,platforms,4,4
2442,platinum,11,13
2443,play,10,11
2444,playbaek,2,2
2445,played,6,6
2446,playing,2,2
2447,playlist,2,2
2448,pledge,2,2
2449,pledged,3,3
2450,pledging,2,2
2451,po,2,2
2452,pocari,2,2
2453,poem,5,6
2454,point,2,2
2455,points,2,2
2456,pollstar,2,2
2457,pond,2,2
2458,pookïe,3,3
2459,pop,207,241
2460,popline,2,2
2461,popular,6,6
2462,popularity,8,8
2463,popularizing,2,2
2464,posay,2,2
2465,post,10,10
2466,posted,3,3
2467,posting,2,2
2468,posts,3,3
2469,potential,2,2
2470,power,23,23
2471,pr,7,7
2472,prada,3,3
2473,praised,2,2
2474,praising,2,2
2475,prayfordominate,2,2
2476,pre,11,15
2477,premiere,7,7
2478,premiered,2,2
2479,premium,4,4
2480,presale,23,27
2481,presence,5,5
2482,present,2,2
2483,presents,2,2
2484,president,2,3
2485,press,24,24
2486,pretty,3,3
2487,previewed,3,3
2488,previous,2,2
2489,prices,2,2
2490,primadonna,4,4
2491,prime,2,2
2492,primer,2,2
2493,prince,2,2
2494,prior,9,9
2495,priority,2,2
2496,prison,2,2
2497,prize,3,3
2498,probable,2,2
2499,proceeded,2,2
2500,proceeds,7,7
2501,produce48,2,2
2502,produced,4,4
2503,producer,2,2
2504,product,3,3
2505,production,5,5
2506,products,2,2
2507,profile,10,10
2508,profit,3,4
2509,program,3,3
2510,project,6,6
2511,projected,2,2
2512,prom,3,3
2513,promise,2,2
2514,promoting,2,2
2515,promotion,6,6
2516,promotional,7,7
2517,promotions,2,2
2518,prompting,5,5
2519,proof,2,2
2520,protest,2,2
2521,provenance,3,3
2522,pr타임즈,2,2
2523,psy,16,16
2524,psycho,2,2
2525,pt,8,9
2526,pubg,5,5
2527,public,7,7
2528,publicly,7,7
2529,published,14,14
2530,pulse,5,5
2531,puma,6,6
2532,purchase,7,7
2533,purchasing,3,3
2534,pureflow,7,8
2535,purple,2,2
2536,purpleocean,2,2
2537,push,5,7
2538,put,4,4
2539,pyongyang,2,2
2540,qq뮤직,2,2
2541,queen,10,10
2542,queencard,3,3
2543,queens,3,3
2544,quoting,5,5
2545,quốc,2,2
2546,qwer,44,50
2547,radar,4,4
2548,radio,10,10
2549,rain,5,5
2550,raised,4,5
2551,raising,2,2
2552,ran,24,24
2553,range,5,5
2554,ranked,22,22
2555,ranking,24,24
2556,rankings,10,10
2557,rapidly,3,3
2558,rare,2,2
2559,rather,6,6
2560,rbw,5,5
2561,rcti,2,2
2562,re,13,14
2563,reach,11,11
2564,reached,24,24
2565,reaching,7,7
2566,reaction,3,4
2567,readership,2,2
2568,ready,9,9
2569,real,19,20
2570,reality,2,2
2571,rebel,4,5
2572,received,4,4
2573,recinto,2,2
2574,recognition,8,8
2575,recognized,4,4
2576,record,40,42
2577,recorded,5,5
2578,recording,3,3
2579,records,9,9
2580,recruitment,9,9
2581,red,50,55
2582,redline,2,2
2583,redred,4,4
2584,reference,8,9
2585,referenced,3,3
2586,reflecting,24,24
2587,refleja,2,2
2588,refund,2,2
2589,regional,12,12
2590,regions,4,4
2591,registration,2,2
2592,regular,2,2
2593,regularly,2,2
2594,relación,2,2
2595,related,3,3
2596,relations,2,2
2597,release,54,55
2598,released,19,19
2599,releases,5,5
2600,releasing,7,7
2601,relief,16,21
2602,remake,3,3
2603,remember,2,2
2604,remine,4,4
2605,remix,4,4
2606,renewed,2,2
2607,reno16,2,2
2608,repeat,10,10
2609,replay,7,7
2610,report,4,4
2611,reportedly,6,6
2612,reporting,4,4
2613,represented,2,2
2614,representing,3,3
2615,reputation,5,7
2616,rescene,14,14
2617,research,3,3
2618,residency,2,2
2619,resonance,8,8
2620,resort,3,3
2621,respectively,2,2
2622,restaurants,3,3
2623,results,3,3
2624,retail,4,5
